#
# lemniscate: y(n) = (parameter "scale_coef" = 0.07715167498104596, X-coord of center = 0.0, Y-coord of center = 0.0, rotation angle of axes = 1.8884018465806474)
# Noise strength: 0.0
#
# LW_PARAMETER_SETS
(seq_type=lemniscate)
#index_of_time_step	input_0,input_1,input_2,input_3,input_4	output_0,output_1	complexity_0,complexity_1
# LW_SAMPLES
78	78.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.023740172121118862,-0.011682922317633722	2.0816681711721685E-17,1.1709383462843448E-17	
79	79.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.031653562828158524,-0.01557722975684499	1.734723475976807E-18,7.37257477290143E-18	
80	80.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.039566953535198186,-0.019471537196056245	0.0,1.9081958235744878E-17	
81	81.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.04748034424223785,-0.023365844635267505	0.0,1.734723475976807E-17	
82	82.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.05539373494927751,-0.027260152074478766	0.0,5.204170427930421E-18	
83	83.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.06330712565631717,-0.031154459513690027	0.0,0.0	
84	84.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.07122051636335683,-0.03504876695290129	6.938893903907228E-18,0.0	
85	85.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.0789974976165641,-0.03920105311653243	1.364094538323854E-4,2.579787244198807E-4	
86	86.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.08667121920218608,-0.043548624845637936	2.3966912141767938E-4,4.5326428989424586E-4	
87	87.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.09434494078780804,-0.047896196574743415	1.032596675853148E-4,1.952855654743929E-4	
88	88.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.10201866237343003,-0.05224376830384889	4.163336342344337E-17,2.7755575615628914E-17	
89	89.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.109692383959052,-0.05659134003295439	5.551115123125783E-17,2.0816681711721685E-17	
90	90.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.11729046192645039,-0.061063026474896205	7.564361822359755E-5,1.2411471283633319E-4	
91	91.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.12467150838583682,-0.06589081438218224	2.9267512623552816E-4,4.802161781805314E-4	
92	92.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.1320525548452232,-0.07071860228946826	2.17031508012E-4,3.56101465344226E-4	
93	93.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.13943360130460963,-0.07554639019675431	6.938893903907228E-17,3.469446951953614E-17	
94	94.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.1466878237841645,-0.08055535397722442	1.2682397983157512E-4,1.8117587318408623E-4	
95	95.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.1537503647980898,-0.08583814654744529	3.185054454611369E-4,4.550046629348131E-4	
96	96.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.16081290581201513,-0.09112093911766611	1.9168146562964505E-4,2.738287897507963E-4	
97	97.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.1678055813072624,-0.09649127226846764	6.986551867813051E-5,8.754058058074721E-5	
98	98.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.17452316110477778,-0.10220629672837778	3.4496121640995026E-4,4.322318896893135E-4	
99	99.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.1812407409022931,-0.10792132118828796	2.7509569773193077E-4,3.4469130910864954E-4	
100	100.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.18780643374536793,-0.11380396153802387	1.518869544405721E-4,1.6761588982577846E-4	
101	101.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.19415362993042748,-0.11992772537260496	3.7038361245578244E-4,4.087393746709106E-4	
102	102.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.20050082611548706,-0.12605148920718606	2.184966580152936E-4,2.4112348484518764E-4	
103	103.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.20649498390609572,-0.13251902341761473	3.530383944509441E-4,3.437703758475824E-4	
104	104.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.21244776747279992,-0.13902684568941465	3.9441261835537755E-4,3.840584372188094E-4	
105	105.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.21815643429676637,-0.14574437542733565	2.854909666422101E-4,2.4999552749233045E-4	
106	106.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2236923312353381,-0.1526103224121929	4.168866281324679E-4,3.581247130573506E-4	
107	107.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.22903754081572655,-0.1596204637484901	3.634572435780026E-4,2.926115983761801E-4	
108	108.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2341357372495857,-0.16681739198456014	4.3770050471259037E-4,3.3098125121278077E-4	
109	109.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.23904481899484498,-0.1741396491650821	4.3612783512916864E-4,3.121158442247751E-4	
110	110.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2436862423006267,-0.1816392873303474	4.567731280774312E-4,3.0270992919526063E-4	
111	111.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2480915420871131,-0.1892751141766221	5.037819587728753E-4,3.1356966575274425E-4	
112	112.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2522589279076301,-0.1970481623777021	4.740374852647E-4,2.7341003581468626E-4	
113	113.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2560978872362127,-0.20498439817635297	5.663404579038245E-4,3.0040895237617993E-4	
114	114.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2597758360223041,-0.21300063642382588	4.894370344256105E-4,2.4319004639292152E-4	
115	115.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2629912325606272,-0.22121200723015916	6.235627902594909E-4,2.751350076823922E-4	
116	116.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.26604594509067553,-0.22948260935240627	6.232362560430471E-4,2.5436387477420497E-4	
117	117.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2687065101226726,-0.237891460440627	5.548315063260145E-4,1.974802818874577E-4	
118	118.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.27105001159302616,-0.2463899616141299	7.11211059694794E-4,2.2789905125578103E-4	
119	119.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.273172499236726,-0.25495003211573886	5.380773882972534E-4,1.5121941338822054E-4	
120	120.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2747774958223579,-0.26362248095522284	7.38504884721658E-4,1.7394766598108347E-4	
121	121.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2761181023808549,-0.2723354807214215	7.818810852028291E-4,1.5292926458970735E-4	
122	122.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.27718602068749354,-0.28109030415788805	5.370782789932416E-4,8.237459698257066E-5	
123	123.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.27771465428697917,-0.2898941233313404	8.119729590113645E-4,9.081940725369497E-5	
124	124.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2779502170285773,-0.2987065472916265	8.323555650405212E-4,5.760052381953429E-5	
125	125.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.27787557324255974,-0.30752430809170533	6.032773855031981E-4,1.3941626626490233E-5	
126	126.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.27731945466120417,-0.3163264734523895	7.916813229537079E-4,2.0932279187424463E-5	
127	127.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2763798068291438,-0.3250925641040148	8.650040460427832E-4,5.1670148453530906E-5	
128	128.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.27510399246670275,-0.3338157632729473	7.196957810854943E-4,7.896619175168373E-5	
129	129.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2734747501445135,-0.3424836899205918	6.895944901288975E-4,9.816400398082736E-5	
130	130.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.27132388302683236,-0.3510369248633455	8.7505275524008E-4,1.6996422617882034E-4	
131	131.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2688245198719607,-0.35949122037935394	8.701208326823973E-4,2.1363113163602732E-4	
132	132.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2659705236753703,-0.36783243835733886	7.031290789092925E-4,2.1201696476874643E-4	
133	133.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.26275739096834017,-0.3760450874216508	7.137695521584608E-4,2.416464516964978E-4	
134	134.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2590758920877823,-0.38405969589030414	8.275026839674182E-4,3.2660950933161015E-4	
135	135.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2550183197171947,-0.39188744106351375	8.444396635575169E-4,3.8490389110235057E-4	
136	136.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.2506134792397809,-0.39952369427429957	7.23341596855942E-4,3.78355257867502E-4	
137	137.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.24586365443810881,-0.4069513517532008	6.922524310844502E-4,4.00087694308382E-4	
138	138.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.24077277577203202,-0.41415295376368344	6.860381886630018E-4,4.3465120030317106E-4	
139	139.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.23526295489912782,-0.4210398439807456	7.599960712321163E-4,5.40767261839048E-4	
140	140.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.22942722405464303,-0.4276492860973909	7.448521784080009E-4,5.92159893837374E-4	
141	141.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.22328528475525614,-0.43397332046870135	6.321184264826973E-4,5.628558457517197E-4	
142	142.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.21684720805218877,-0.4399959358509034	6.023458585825703E-4,5.868267344432132E-4	
143	143.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.21012445488088052,-0.4457015547778627	5.80813871921354E-4,6.184154443511503E-4	
144	144.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.20311560168227275,-0.4510553720845816	5.707764955404093E-4,6.687980754832012E-4	
145	145.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.19580819496768076,-0.4559926487919008	5.846535432837419E-4,7.683422196400613E-4	
146	146.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.18827006895255993,-0.46056552854319416	5.292728165130489E-4,7.809375554255205E-4	
147	147.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.18051737152328362,-0.46476223031551567	4.4529071468432657E-4,7.405749349977397E-4	
148	148.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.17256716777736233,-0.46857197149045593	4.120777308004586E-4,7.631385763530729E-4	
149	149.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.16443732120777318,-0.47198505779428973	3.7714914031283797E-4,7.836154684877084E-4	
150	150.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.15614636778599517,-0.47499295976597444	3.40749675856733E-4,8.018392032555499E-4	
151	151.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.14768786306832263,-0.47749117530000457	3.2865814808338834E-4,9.148707698036773E-4	
152	152.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.1391186256753085,-0.4795676467938241	2.782839712361096E-4,9.314304778652027E-4	
153	153.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.13045863700577864,-0.48121824173665884	2.014839518573175E-4,8.476205911953638E-4	
154	154.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.12172802828792686,-0.4824401642429932	1.6137132483765027E-4,8.545489874851597E-4	
155	155.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.11294693385080684,-0.4832319682124261	1.2110576759016833E-4,8.587909734018573E-4	
156	156.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.10413534211832169,-0.4835935554316356	8.098301463337065E-5,8.603352871248138E-4	
157	157.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.09531691670903114,-0.48344270380208815	3.733097217052672E-5,9.426555989803798E-4	
158	158.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.08652004593603836,-0.48283891398329276	2.838831310317258E-5,9.65377038004922E-4	
159	159.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.07776423546473671,-0.4818110469358801	6.261493798889739E-5,8.770154178651679E-4	
160	160.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.06906795358401084,-0.48036484137032964	1.0058889226691181E-4,8.424157467550875E-4	
161	161.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.06044880718115287,-0.47850720984910217	1.366640684436829E-4,8.297644738148313E-4	
162	162.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.051927377757593686,-0.4762328696167145	1.7485245716668263E-4,8.28134666837177E-4	
163	163.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.04355644096950735,-0.4734566249589146	2.482096147716356E-4,9.186131365724326E-4	
164	164.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.03532590486889958,-0.4702960543194494	2.90893322951416E-4,8.862304070775817E-4	
165	165.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.02724929295498381,-0.466762879723892	2.943248741705609E-4,7.569299377574445E-4	
166	166.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.019338592027725747,-0.4628695137150586	3.1983517334970707E-4,7.32795369368211E-4	
167	167.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.011619735286893508,-0.45860259052288993	3.577551730835349E-4,7.337485966112944E-4	
168	168.0,0.07715167498104596,0.0,0.0,1.8884018465806474	0.004160381382491806,-0.45389835139467616	4.5134702285635955E-4,8.108731193803287E-4	
169	169.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.0030861728777935,-0.4488775284542456	4.7230248054693294E-4,7.538997482618992E-4	
170	170.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.010114360777810203,-0.4435552635515947	4.311660043849995E-4,6.180257744371476E-4	
171	171.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.016920733466228414,-0.4379465784855373	4.401815718670949E-4,5.878621256268368E-4	
172	172.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.023375278129267988,-0.431936068015853	5.736432369771284E-4,6.882455670333965E-4	
173	173.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.029578128001978687,-0.425671360561798	6.035228157075124E-4,6.560223879976124E-4	
174	174.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.03553583135432369,-0.41917266422127974	4.968413106945686E-4,4.8818587083393483E-4	
175	175.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.04120621901566966,-0.4124173635852302	5.324622113647287E-4,4.905931819945697E-4	
176	176.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.04649829874172633,-0.40536382763542045	6.656236262883412E-4,5.548396092914798E-4	
177	177.0,0.07715167498104596,0.0,0.0,1.8884018465806474	-0.05153751221073932,-0.3981305273184992	6.311741923329742E-4,4.779996808716991E-4	
